RowId;ThresholdProfileName;ExpectedFound;ExpectedRank;ExpectedScore;BestNonMatchRank;BestNonMatchScore;ScoreDrop;CandidateCount
30731;Passweb_1_N_Alder_18_70;True;1;774;2;522;252;15
30732;Passweb_1_N_Alder_18_70;True;1;825;2;515;310;15
30733;Passweb_1_N_Alder_16_17;True;1;790;2;602;188;15
30734;Passweb_1_N_Alder_16_17;True;1;869;2;553;316;15
30735;Passweb_1_N_Alder_18_70;True;1;877;2;507;370;15
30736;Passweb_1_N_Alder_18_70;True;1;804;2;578;226;15
30737;Passweb_1_N_Alder_18_70;True;1;865;2;531;334;15
30738;Passweb_1_N_Alder_18_70;True;1;780;2;539;241;15
30739;Passweb_1_N_Alder_18_70;True;1;768;2;571;197;15
30740;Passweb_1_N_Alder_18_70;True;1;912;2;551;361;15
30741;Passweb_1_N_Alder_18_70;True;1;737;2;464;273;15
30742;Passweb_1_N_Alder_18_70;True;1;811;2;544;267;15
30743;Passweb_1_N_Alder_18_70;True;1;912;2;576;336;15
30744;Passweb_1_N_Alder_18_70;True;1;878;2;507;371;15
30745;Passweb_1_N_Alder_18_70;True;1;967;2;498;469;15
30746;Passweb_1_N_Alder_18_70;True;1;903;2;487;416;15
30747;Passweb_1_N_Alder_2_6;False;;;1;724;;15
30748;Passweb_1_N_Alder_18_70;True;1;899;2;499;400;15
30749;Passweb_1_N_Alder_18_70;True;1;901;2;565;336;15
30750;Passweb_1_N_Alder_18_70;True;1;866;2;558;308;15
30751;Passweb_1_N_Alder_18_70;True;1;843;2;567;276;15
30752;Passweb_1_N_Alder_18_70;True;1;933;2;553;380;15
30753;Passweb_1_N_Alder_18_70;True;1;962;2;529;433;15
30754;Passweb_1_N_Alder_18_70;True;1;931;2;532;399;15
30755;Passweb_1_N_Alder_18_70;True;1;941;2;550;391;15
30756;Passweb_1_N_Alder_18_70;True;1;819;2;531;288;15
30757;Passweb_1_N_Alder_18_70;True;1;771;2;553;218;15
30758;Passweb_1_N_Alder_71_T;True;1;860;2;535;325;15
30759;Passweb_1_N_Alder_18_70;True;1;942;2;536;406;15
30760;Passweb_1_N_Alder_18_70;True;1;876;2;590;286;15
30761;Passweb_1_N_Alder_7_13;True;1;874;2;661;213;15
30762;Passweb_1_N_Alder_18_70;True;1;893;2;523;370;15
30763;Passweb_1_N_Alder_71_T;True;1;842;2;529;313;15
30764;Passweb_1_N_Alder_2_6;True;1;712;2;678;34;15
30765;Passweb_1_N_Alder_7_13;True;1;897;2;683;214;15
30766;Passweb_1_N_Alder_18_70;True;1;867;2;531;336;15
30767;Passweb_1_N_Alder_18_70;True;1;904;2;559;345;15
30768;Passweb_1_N_Alder_18_70;True;1;849;2;507;342;15
30769;Passweb_1_N_Alder_71_T;True;1;849;2;544;305;15
30770;Passweb_1_N_Alder_18_70;True;1;879;2;647;232;15
30771;Passweb_1_N_Alder_18_70;True;1;905;2;527;378;15
30772;Passweb_1_N_Alder_71_T;True;1;859;2;534;325;15
30773;Passweb_1_N_Alder_16_17;True;1;828;2;545;283;15
30774;Passweb_1_N_Alder_7_13;True;1;837;2;628;209;15
30775;Passweb_1_N_Alder_16_17;True;1;882;2;557;325;15
30776;Passweb_1_N_Alder_18_70;True;1;853;2;546;307;15
30777;Passweb_1_N_Alder_71_T;True;1;852;2;558;294;15
30778;Passweb_1_N_Alder_71_T;True;1;883;2;515;368;15
30779;Passweb_1_N_Alder_71_T;True;1;955;2;512;443;15
30780;Passweb_1_N_Alder_18_70;True;1;877;2;507;370;15
30781;Passweb_1_N_Alder_71_T;True;1;860;2;646;214;15
30782;Passweb_1_N_Alder_71_T;True;1;889;2;566;323;15
30783;Passweb_1_N_Alder_14_15;True;1;790;2;585;205;15
30784;Passweb_1_N_Alder_18_70;True;1;892;2;572;320;15
30785;Passweb_1_N_Alder_71_T;True;1;946;2;592;354;15
30786;Passweb_1_N_Alder_71_T;True;1;870;2;547;323;15
30787;Passweb_1_N_Alder_7_13;False;;;1;649;;15
30788;Passweb_1_N_Alder_18_70;True;1;903;2;522;381;15
30789;Passweb_1_N_Alder_18_70;True;1;890;2;485;405;15
30790;Passweb_1_N_Alder_2_6;True;1;843;2;636;207;15
30791;Passweb_1_N_Alder_18_70;True;1;897;2;541;356;15
30792;Passweb_1_N_Alder_18_70;True;1;845;2;495;350;15
30793;Passweb_1_N_Alder_71_T;True;1;748;2;516;232;15
30794;Passweb_1_N_Alder_18_70;True;1;818;2;515;303;15
30795;Passweb_1_N_Alder_18_70;True;1;876;2;613;263;15
30796;Passweb_1_N_Alder_7_13;True;1;861;2;634;227;15
30797;Passweb_1_N_Alder_18_70;True;1;846;2;530;316;15
30798;Passweb_1_N_Alder_7_13;True;1;850;2;557;293;15
30799;Passweb_1_N_Alder_2_6;True;1;847;2;547;300;15
30800;Passweb_1_N_Alder_18_70;True;1;811;2;574;237;15
30801;Passweb_1_N_Alder_18_70;True;1;889;2;559;330;15
30802;Passweb_1_N_Alder_18_70;True;1;882;2;561;321;15
30803;Passweb_1_N_Alder_18_70;True;1;936;2;604;332;15
30804;Passweb_1_N_Alder_18_70;True;1;747;2;502;245;15
30805;Passweb_1_N_Alder_2_6;True;1;871;2;575;296;15
30806;Passweb_1_N_Alder_18_70;True;1;935;2;498;437;15
30807;Passweb_1_N_Alder_18_70;True;1;836;2;509;327;15
30808;Passweb_1_N_Alder_7_13;True;1;881;2;583;298;15
30809;Passweb_1_N_Alder_18_70;True;1;835;2;548;287;15
30810;Passweb_1_N_Alder_18_70;True;1;891;2;561;330;15
30811;Passweb_1_N_Alder_2_6;True;1;834;2;629;205;15
30812;Passweb_1_N_Alder_71_T;True;1;893;2;615;278;15
30813;Passweb_1_N_Alder_71_T;True;1;917;2;566;351;15
30814;Passweb_1_N_Alder_18_70;True;1;818;2;533;285;15
30815;Passweb_1_N_Alder_18_70;True;1;724;2;510;214;15
30816;Passweb_1_N_Alder_18_70;True;1;912;2;499;413;15
30817;Passweb_1_N_Alder_18_70;True;1;875;2;519;356;15
30818;Passweb_1_N_Alder_18_70;True;1;837;2;575;262;15
30819;Passweb_1_N_Alder_18_70;True;1;944;2;569;375;15
30820;Passweb_1_N_Alder_71_T;True;1;824;2;573;251;15
30821;Passweb_1_N_Alder_18_70;True;1;877;2;518;359;15
30822;Passweb_1_N_Alder_71_T;True;1;851;2;512;339;15
30823;Passweb_1_N_Alder_18_70;True;1;812;2;548;264;15
30824;Passweb_1_N_Alder_18_70;True;1;932;2;536;396;15
30825;Passweb_1_N_Alder_71_T;True;1;749;2;564;185;15
30826;Passweb_1_N_Alder_18_70;True;1;753;2;573;180;15
30827;Passweb_1_N_Alder_71_T;True;1;931;2;605;326;15
30828;Passweb_1_N_Alder_18_70;True;1;929;2;497;432;15
30829;Passweb_1_N_Alder_71_T;True;1;848;2;596;252;15
30830;Passweb_1_N_Alder_18_70;True;1;836;2;439;397;13
30831;Passweb_1_N_Alder_18_70;True;1;910;2;559;351;15
30832;Passweb_1_N_Alder_18_70;True;1;730;2;547;183;15
30833;Passweb_1_N_Alder_18_70;True;1;872;2;522;350;15
30834;Passweb_1_N_Alder_18_70;True;1;757;2;495;262;15
30835;Passweb_1_N_Alder_71_T;True;1;858;2;513;345;15
30836;Passweb_1_N_Alder_7_13;True;1;776;2;688;88;15
30837;Passweb_1_N_Alder_18_70;True;1;802;2;601;201;15
30838;Passweb_1_N_Alder_18_70;True;1;717;2;580;137;15
30839;Passweb_1_N_Alder_2_6;True;1;683;2;656;27;15
30840;Passweb_1_N_Alder_71_T;True;1;940;2;537;403;15
30841;Passweb_1_N_Alder_71_T;True;1;901;2;559;342;15
30842;Passweb_1_N_Alder_18_70;True;1;811;2;483;328;15
30843;Passweb_1_N_Alder_18_70;True;1;846;2;542;304;15
30844;Passweb_1_N_Alder_18_70;True;1;840;2;559;281;15
30845;Passweb_1_N_Alder_18_70;True;1;940;2;584;356;15
30846;Passweb_1_N_Alder_18_70;True;1;851;2;509;342;15
30847;Passweb_1_N_Alder_18_70;True;1;834;2;479;355;15
30848;Passweb_1_N_Alder_71_T;True;1;841;2;536;305;15
30849;Passweb_1_N_Alder_2_6;True;1;723;2;673;50;15
30850;Passweb_1_N_Alder_2_6;True;1;786;2;678;108;15
30851;Passweb_1_N_Alder_2_6;True;1;898;2;675;223;15
30852;Passweb_1_N_Alder_71_T;True;1;754;2;547;207;15
30853;Passweb_1_N_Alder_18_70;True;1;690;2;503;187;15
30854;Passweb_1_N_Alder_71_T;True;1;808;2;503;305;15
30855;Passweb_1_N_Alder_71_T;True;1;737;2;596;141;15
30856;Passweb_1_N_Alder_18_70;True;1;855;2;572;283;15
30857;Passweb_1_N_Alder_18_70;True;1;733;2;501;232;15
30858;Passweb_1_N_Alder_18_70;True;1;832;2;540;292;15
30859;Passweb_1_N_Alder_18_70;True;1;870;2;553;317;15
30860;Passweb_1_N_Alder_18_70;True;1;697;2;580;117;15
30861;Passweb_1_N_Alder_18_70;True;1;817;2;566;251;15
30862;Passweb_1_N_Alder_18_70;True;1;818;2;536;282;15
30863;Passweb_1_N_Alder_71_T;True;1;870;2;563;307;15
30864;Passweb_1_N_Alder_18_70;True;1;816;2;544;272;15
30865;Passweb_1_N_Alder_18_70;True;1;759;2;627;132;15
30866;Passweb_1_N_Alder_18_70;True;1;900;2;540;360;15
30867;Passweb_1_N_Alder_71_T;True;1;894;2;536;358;15
30868;Passweb_1_N_Alder_71_T;True;1;892;2;600;292;15
30869;Passweb_1_N_Alder_71_T;True;1;832;2;479;353;15
30870;Passweb_1_N_Alder_18_70;True;1;924;2;561;363;15
30871;Passweb_1_N_Alder_18_70;False;;;1;687;;15
30872;Passweb_1_N_Alder_18_70;True;1;884;2;537;347;15
30873;Passweb_1_N_Alder_18_70;True;1;899;2;558;341;15
30874;Passweb_1_N_Alder_7_13;True;1;922;2;630;292;15
30875;Passweb_1_N_Alder_7_13;True;1;857;2;681;176;15
30876;Passweb_1_N_Alder_18_70;True;1;871;2;580;291;15
30877;Passweb_1_N_Alder_2_6;False;;;1;711;;15
30878;Passweb_1_N_Alder_18_70;True;1;780;2;563;217;15
30879;Passweb_1_N_Alder_18_70;True;1;859;2;572;287;15
30880;Passweb_1_N_Alder_18_70;True;1;861;2;555;306;15
30881;Passweb_1_N_Alder_71_T;True;1;867;2;539;328;15
30882;Passweb_1_N_Alder_71_T;True;1;844;2;552;292;15
30883;Passweb_1_N_Alder_18_70;True;1;810;2;551;259;15
30884;Passweb_1_N_Alder_18_70;True;1;862;2;588;274;15
30885;Passweb_1_N_Alder_18_70;True;1;811;2;500;311;15
30886;Passweb_1_N_Alder_71_T;True;1;873;2;526;347;15
30887;Passweb_1_N_Alder_7_13;True;1;884;2;627;257;15
30888;Passweb_1_N_Alder_18_70;True;1;826;2;547;279;15
30889;Passweb_1_N_Alder_71_T;True;1;884;2;570;314;15
30890;Passweb_1_N_Alder_18_70;True;1;922;2;577;345;15
30891;Passweb_1_N_Alder_71_T;True;1;856;2;570;286;15
30892;Passweb_1_N_Alder_18_70;True;1;907;2;461;446;15
30893;Passweb_1_N_Alder_18_70;True;1;963;2;503;460;15
30894;Passweb_1_N_Alder_18_70;True;1;814;2;567;247;15
30895;Passweb_1_N_Alder_18_70;True;1;930;2;561;369;15
30896;Passweb_1_N_Alder_18_70;True;1;928;2;461;467;15
30897;Passweb_1_N_Alder_18_70;True;1;830;2;471;359;15
30898;Passweb_1_N_Alder_7_13;True;1;844;2;651;193;15
30899;Passweb_1_N_Alder_18_70;True;1;814;2;517;297;15
30900;Passweb_1_N_Alder_71_T;True;1;863;2;577;286;15
30901;Passweb_1_N_Alder_71_T;True;1;926;2;499;427;15
30902;Passweb_1_N_Alder_18_70;True;1;817;2;619;198;15
30903;Passweb_1_N_Alder_71_T;True;1;844;2;535;309;15
30904;Passweb_1_N_Alder_18_70;True;1;916;2;527;389;15
30905;Passweb_1_N_Alder_18_70;True;1;878;2;529;349;15
30906;Passweb_1_N_Alder_18_70;True;1;962;2;564;398;15
30907;Passweb_1_N_Alder_14_15;True;1;857;2;618;239;15
30908;Passweb_1_N_Alder_18_70;True;1;939;2;500;439;15
30909;Passweb_1_N_Alder_18_70;True;1;846;2;544;302;15
30910;Passweb_1_N_Alder_71_T;True;1;963;2;555;408;15
30911;Passweb_1_N_Alder_18_70;True;1;803;2;540;263;15
30912;Passweb_1_N_Alder_18_70;True;1;847;2;528;319;15
30913;Passweb_1_N_Alder_71_T;True;1;879;2;513;366;15
30914;Passweb_1_N_Alder_18_70;True;1;824;2;521;303;15
30915;Passweb_1_N_Alder_71_T;True;1;946;2;580;366;15
30916;Passweb_1_N_Alder_18_70;True;1;870;2;521;349;15
30917;Passweb_1_N_Alder_18_70;True;1;927;2;507;420;15
30918;Passweb_1_N_Alder_18_70;True;1;828;2;509;319;15
30919;Passweb_1_N_Alder_2_6;True;2;633;1;640;-7;15
30920;Passweb_1_N_Alder_18_70;True;1;835;2;508;327;15
30921;Passweb_1_N_Alder_18_70;True;1;958;2;567;391;15
30922;Passweb_1_N_Alder_18_70;True;1;772;2;501;271;15
30923;Passweb_1_N_Alder_18_70;True;1;718;2;621;97;15
30924;Passweb_1_N_Alder_18_70;True;1;793;2;520;273;15
30925;Passweb_1_N_Alder_18_70;True;1;815;2;513;302;15
30926;Passweb_1_N_Alder_71_T;True;1;955;2;544;411;15
30927;Passweb_1_N_Alder_18_70;True;1;942;2;494;448;15
30928;Passweb_1_N_Alder_16_17;True;1;801;2;586;215;15
30929;Passweb_1_N_Alder_18_70;True;1;867;2;526;341;15
30930;Passweb_1_N_Alder_18_70;True;1;923;2;497;426;15
30931;Passweb_1_N_Alder_18_70;True;1;813;2;502;311;15
30932;Passweb_1_N_Alder_71_T;True;1;774;2;538;236;15
30933;Passweb_1_N_Alder_18_70;True;1;831;2;532;299;15
30934;Passweb_1_N_Alder_18_70;True;1;853;2;546;307;15
30935;Passweb_1_N_Alder_18_70;True;1;829;2;548;281;15
30936;Passweb_1_N_Alder_18_70;True;1;861;2;566;295;15
30937;Passweb_1_N_Alder_18_70;True;1;831;2;523;308;15
30938;Passweb_1_N_Alder_18_70;True;1;879;2;558;321;15
30939;Passweb_1_N_Alder_18_70;True;1;840;2;533;307;15
30940;Passweb_1_N_Alder_14_15;True;1;697;2;580;117;15
30941;Passweb_1_N_Alder_7_13;True;1;862;2;678;184;15
30942;Passweb_1_N_Alder_18_70;True;1;758;2;578;180;15
30943;Passweb_1_N_Alder_18_70;True;1;824;2;547;277;15
30944;Passweb_1_N_Alder_18_70;True;1;813;2;528;285;15
30945;Passweb_1_N_Alder_18_70;True;1;914;2;478;436;15
30946;Passweb_1_N_Alder_18_70;True;1;833;2;510;323;15
30947;Passweb_1_N_Alder_18_70;True;1;935;2;508;427;15
30948;Passweb_1_N_Alder_18_70;True;1;863;2;555;308;15
30949;Passweb_1_N_Alder_18_70;True;1;863;2;551;312;15
30950;Passweb_1_N_Alder_18_70;True;1;890;2;515;375;15
30951;Passweb_1_N_Alder_18_70;True;1;820;2;566;254;15
30952;Passweb_1_N_Alder_18_70;True;1;948;2;549;399;15
30953;Passweb_1_N_Alder_2_6;True;5;703;1;713;-10;15
30954;Passweb_1_N_Alder_7_13;True;1;903;2;627;276;15
30955;Passweb_1_N_Alder_18_70;True;1;854;2;552;302;15
30956;Passweb_1_N_Alder_71_T;True;1;917;2;558;359;15
30957;Passweb_1_N_Alder_2_6;True;1;759;2;602;157;15
30958;Passweb_1_N_Alder_18_70;True;1;897;2;539;358;15
30959;Passweb_1_N_Alder_18_70;True;1;929;2;469;460;15
30960;Passweb_1_N_Alder_18_70;True;1;914;2;556;358;15
30961;Passweb_1_N_Alder_18_70;True;1;823;2;585;238;15
30962;Passweb_1_N_Alder_18_70;True;1;898;2;539;359;15
30963;Passweb_1_N_Alder_18_70;True;1;968;2;526;442;15
30964;Passweb_1_N_Alder_18_70;True;1;807;2;537;270;15
30965;Passweb_1_N_Alder_18_70;True;1;784;2;563;221;15
30966;Passweb_1_N_Alder_71_T;True;1;933;2;580;353;15
30967;Passweb_1_N_Alder_18_70;True;1;878;2;584;294;15
30968;Passweb_1_N_Alder_18_70;True;1;787;2;537;250;15
30969;Passweb_1_N_Alder_18_70;True;1;876;2;539;337;15
30970;Passweb_1_N_Alder_71_T;True;1;885;2;517;368;15
30971;Passweb_1_N_Alder_18_70;True;1;878;2;510;368;15
30972;Passweb_1_N_Alder_2_6;False;;;1;601;;15
30973;Passweb_1_N_Alder_0_1;False;;;1;651;;15
30974;Passweb_1_N_Alder_18_70;True;1;818;2;538;280;15
30975;Passweb_1_N_Alder_71_T;True;1;909;2;571;338;15
30976;Passweb_1_N_Alder_71_T;True;1;885;2;585;300;15
30977;Passweb_1_N_Alder_18_70;True;1;892;2;525;367;15
30978;Passweb_1_N_Alder_18_70;True;1;881;2;724;157;15
30979;Passweb_1_N_Alder_18_70;True;1;937;2;527;410;15
30980;Passweb_1_N_Alder_18_70;True;1;828;2;516;312;15
30981;Passweb_1_N_Alder_18_70;True;1;835;2;557;278;15
30982;Passweb_1_N_Alder_18_70;True;1;905;2;506;399;15
30983;Passweb_1_N_Alder_71_T;True;1;913;2;556;357;15
30984;Passweb_1_N_Alder_7_13;True;1;882;2;590;292;15
30985;Passweb_1_N_Alder_71_T;True;1;789;2;577;212;15
30986;Passweb_1_N_Alder_16_17;True;1;625;2;542;83;15
30987;Passweb_1_N_Alder_18_70;True;1;764;2;465;299;15
30988;Passweb_1_N_Alder_71_T;True;1;966;2;522;444;15
30989;Passweb_1_N_Alder_18_70;True;1;825;2;575;250;15
30990;Passweb_1_N_Alder_71_T;True;1;702;2;523;179;15
30991;Passweb_1_N_Alder_18_70;True;1;789;2;510;279;15
30992;Passweb_1_N_Alder_7_13;True;1;819;2;585;234;15
30993;Passweb_1_N_Alder_18_70;True;1;956;2;536;420;15
30994;Passweb_1_N_Alder_7_13;True;1;927;2;595;332;15
30995;Passweb_1_N_Alder_71_T;True;1;753;2;566;187;15
30996;Passweb_1_N_Alder_18_70;True;1;877;2;543;334;15
30997;Passweb_1_N_Alder_18_70;True;1;824;2;592;232;15
30998;Passweb_1_N_Alder_18_70;True;1;768;2;593;175;15
30999;Passweb_1_N_Alder_18_70;True;1;876;2;525;351;15
31000;Passweb_1_N_Alder_18_70;True;1;893;2;497;396;15
31001;Passweb_1_N_Alder_18_70;True;1;820;2;587;233;15
31002;Passweb_1_N_Alder_18_70;True;1;891;2;516;375;15
31003;Passweb_1_N_Alder_18_70;True;1;803;2;501;302;15
31004;Passweb_1_N_Alder_7_13;True;1;824;2;642;182;15
31005;Passweb_1_N_Alder_18_70;True;1;847;2;480;367;15
31006;Passweb_1_N_Alder_18_70;True;1;785;2;519;266;15
31007;Passweb_1_N_Alder_18_70;True;1;952;2;527;425;15
31008;Passweb_1_N_Alder_7_13;True;1;786;2;664;122;15
31009;Passweb_1_N_Alder_18_70;True;1;788;2;597;191;15
31010;Passweb_1_N_Alder_18_70;True;1;781;2;563;218;15
31011;Passweb_1_N_Alder_18_70;True;1;948;2;539;409;15
31012;Passweb_1_N_Alder_7_13;True;1;912;2;604;308;15
31013;Passweb_1_N_Alder_18_70;True;1;885;2;567;318;15
31014;Passweb_1_N_Alder_18_70;True;1;900;2;545;355;15
31015;Passweb_1_N_Alder_18_70;True;1;855;2;599;256;15
31016;Passweb_1_N_Alder_71_T;True;1;814;2;543;271;15
31017;Passweb_1_N_Alder_71_T;True;1;796;2;544;252;15
31018;Passweb_1_N_Alder_18_70;True;1;771;2;565;206;15
31019;Passweb_1_N_Alder_18_70;True;1;750;2;540;210;15
31020;Passweb_1_N_Alder_18_70;True;1;724;2;472;252;15
31021;Passweb_1_N_Alder_18_70;True;1;874;2;528;346;15
31022;Passweb_1_N_Alder_18_70;True;1;779;2;548;231;15
31023;Passweb_1_N_Alder_18_70;True;1;802;2;599;203;15
31024;Passweb_1_N_Alder_18_70;True;1;826;2;542;284;15
31025;Passweb_1_N_Alder_18_70;True;1;701;2;591;110;15
31026;Passweb_1_N_Alder_18_70;True;1;918;2;495;423;15
31027;Passweb_1_N_Alder_71_T;True;1;858;2;576;282;15
31028;Passweb_1_N_Alder_18_70;True;1;739;2;551;188;15
31029;Passweb_1_N_Alder_18_70;True;1;972;2;564;408;15
31030;Passweb_1_N_Alder_18_70;True;1;894;2;526;368;15
31031;Passweb_1_N_Alder_18_70;True;1;795;2;515;280;15
31032;Passweb_1_N_Alder_71_T;True;1;881;2;514;367;15
31033;Passweb_1_N_Alder_18_70;True;1;895;2;547;348;15
31034;Passweb_1_N_Alder_71_T;True;1;800;2;545;255;15
31035;Passweb_1_N_Alder_18_70;True;1;836;2;522;314;15
31036;Passweb_1_N_Alder_18_70;True;1;762;2;510;252;15
31037;Passweb_1_N_Alder_18_70;True;1;737;2;484;253;15
31038;Passweb_1_N_Alder_2_6;False;;;1;771;;15
31039;Passweb_1_N_Alder_18_70;True;1;789;2;534;255;15
31040;Passweb_1_N_Alder_71_T;True;1;852;2;589;263;15
31041;Passweb_1_N_Alder_18_70;True;1;924;2;480;444;15
31042;Passweb_1_N_Alder_2_6;True;1;797;2;654;143;15
31043;Passweb_1_N_Alder_18_70;True;1;930;2;521;409;15
31044;Passweb_1_N_Alder_18_70;True;1;876;2;515;361;15
31045;Passweb_1_N_Alder_18_70;True;1;771;2;515;256;15
31046;Passweb_1_N_Alder_2_6;False;;;1;737;;15
31047;Passweb_1_N_Alder_71_T;True;1;907;2;562;345;15
31048;Passweb_1_N_Alder_18_70;True;1;861;2;555;306;15
31049;Passweb_1_N_Alder_7_13;True;1;875;2;689;186;15
31050;Passweb_1_N_Alder_18_70;True;1;903;2;517;386;15
31051;Passweb_1_N_Alder_18_70;True;1;853;2;534;319;15
31052;Passweb_1_N_Alder_18_70;True;1;834;2;460;374;15
31053;Passweb_1_N_Alder_7_13;True;1;838;2;708;130;15
31054;Passweb_1_N_Alder_18_70;True;1;896;2;529;367;15
31055;Passweb_1_N_Alder_18_70;True;1;851;2;500;351;15
31056;Passweb_1_N_Alder_18_70;True;1;847;2;537;310;15
31057;Passweb_1_N_Alder_18_70;True;1;754;2;566;188;15
31058;Passweb_1_N_Alder_18_70;True;1;732;2;528;204;15
31059;Passweb_1_N_Alder_71_T;True;1;805;2;511;294;15
31060;Passweb_1_N_Alder_18_70;True;1;888;2;502;386;15
31061;Passweb_1_N_Alder_18_70;True;1;886;2;572;314;15
31062;Passweb_1_N_Alder_18_70;True;1;858;2;513;345;15
31063;Passweb_1_N_Alder_18_70;True;1;862;2;660;202;15
31064;Passweb_1_N_Alder_18_70;True;1;914;2;542;372;15
31065;Passweb_1_N_Alder_18_70;True;1;847;2;494;353;15
31066;Passweb_1_N_Alder_18_70;True;1;822;2;503;319;15
31067;Passweb_1_N_Alder_18_70;True;1;896;2;539;357;15
31068;Passweb_1_N_Alder_18_70;True;1;899;2;542;357;15
31069;Passweb_1_N_Alder_18_70;True;1;888;2;524;364;15
31070;Passweb_1_N_Alder_7_13;True;1;902;2;719;183;15
31071;Passweb_1_N_Alder_18_70;True;1;806;2;530;276;15
31072;Passweb_1_N_Alder_18_70;True;1;818;2;509;309;15
31073;Passweb_1_N_Alder_18_70;True;1;789;2;597;192;15
31074;Passweb_1_N_Alder_71_T;True;1;922;2;469;453;15
31075;Passweb_1_N_Alder_18_70;True;1;821;2;501;320;15
31076;Passweb_1_N_Alder_18_70;True;1;764;2;507;257;15
31077;Passweb_1_N_Alder_18_70;True;1;777;2;483;294;15
31078;Passweb_1_N_Alder_16_17;True;1;734;2;566;168;15
31079;Passweb_1_N_Alder_18_70;True;1;964;2;516;448;15
31080;Passweb_1_N_Alder_18_70;True;1;773;2;546;227;15
31081;Passweb_1_N_Alder_71_T;True;1;843;2;537;306;15
31082;Passweb_1_N_Alder_18_70;True;1;842;2;533;309;15
31083;Passweb_1_N_Alder_18_70;True;1;845;2;596;249;15
31084;Passweb_1_N_Alder_18_70;True;1;910;2;528;382;15
31085;Passweb_1_N_Alder_18_70;True;1;879;2;516;363;15
31086;Passweb_1_N_Alder_71_T;True;1;877;2;566;311;15
31087;Passweb_1_N_Alder_71_T;True;1;812;2;508;304;15
31088;Passweb_1_N_Alder_18_70;True;1;875;2;505;370;15
31089;Passweb_1_N_Alder_14_15;True;1;783;2;466;317;15
31090;Passweb_1_N_Alder_18_70;True;1;800;2;507;293;15
31091;Passweb_1_N_Alder_18_70;True;1;775;2;589;186;15
31092;Passweb_1_N_Alder_71_T;True;1;909;2;563;346;15
31093;Passweb_1_N_Alder_18_70;True;1;865;2;550;315;15
31094;Passweb_1_N_Alder_18_70;True;1;870;2;501;369;15
31095;Passweb_1_N_Alder_18_70;True;1;964;2;559;405;15
31096;Passweb_1_N_Alder_18_70;True;1;813;2;527;286;15
31097;Passweb_1_N_Alder_18_70;True;1;978;2;601;377;15
31098;Passweb_1_N_Alder_18_70;True;1;946;2;602;344;15
31099;Passweb_1_N_Alder_18_70;True;1;753;2;512;241;15
31100;Passweb_1_N_Alder_18_70;True;1;885;2;531;354;15
31101;Passweb_1_N_Alder_18_70;True;1;891;2;503;388;15
31102;Passweb_1_N_Alder_18_70;True;1;918;2;550;368;15
31103;Passweb_1_N_Alder_18_70;True;1;827;2;526;301;15
31104;Passweb_1_N_Alder_71_T;True;1;890;2;548;342;15
31105;Passweb_1_N_Alder_18_70;True;1;936;2;559;377;15
31106;Passweb_1_N_Alder_18_70;True;1;853;2;524;329;15
31107;Passweb_1_N_Alder_18_70;True;1;837;2;572;265;15
31108;Passweb_1_N_Alder_18_70;True;1;886;2;493;393;15
31109;Passweb_1_N_Alder_18_70;True;1;837;2;510;327;15
31110;Passweb_1_N_Alder_18_70;True;1;858;2;500;358;15
31111;Passweb_1_N_Alder_18_70;True;1;921;2;539;382;15
31112;Passweb_1_N_Alder_2_6;True;1;734;2;714;20;15
31113;Passweb_1_N_Alder_18_70;True;1;822;2;521;301;15
31114;Passweb_1_N_Alder_18_70;True;1;965;2;549;416;15
31115;Passweb_1_N_Alder_71_T;True;1;889;2;523;366;15
31116;Passweb_1_N_Alder_71_T;True;1;875;2;532;343;15
31117;Passweb_1_N_Alder_18_70;True;1;938;2;522;416;15
31118;Passweb_1_N_Alder_71_T;True;1;935;2;566;369;15
31119;Passweb_1_N_Alder_71_T;True;1;838;2;536;302;15
31120;Passweb_1_N_Alder_18_70;True;1;807;2;518;289;15
31121;Passweb_1_N_Alder_18_70;True;1;936;2;532;404;15
31122;Passweb_1_N_Alder_18_70;True;1;764;2;567;197;15
31123;Passweb_1_N_Alder_18_70;True;1;906;2;609;297;15
31124;Passweb_1_N_Alder_18_70;True;1;830;2;547;283;15
31125;Passweb_1_N_Alder_18_70;True;1;885;2;553;332;15
31126;Passweb_1_N_Alder_18_70;True;1;857;2;550;307;15
31127;Passweb_1_N_Alder_18_70;True;1;923;2;494;429;15
31128;Passweb_1_N_Alder_18_70;True;1;751;2;604;147;15
31129;Passweb_1_N_Alder_71_T;True;1;830;2;517;313;15
31130;Passweb_1_N_Alder_18_70;True;1;813;2;556;257;15
31131;Passweb_1_N_Alder_18_70;True;1;859;2;545;314;15
31132;Passweb_1_N_Alder_71_T;True;1;924;2;494;430;15
31133;Passweb_1_N_Alder_18_70;True;1;884;2;552;332;15
31134;Passweb_1_N_Alder_18_70;True;1;888;2;523;365;15
31135;Passweb_1_N_Alder_18_70;True;1;874;2;591;283;15
31136;Passweb_1_N_Alder_18_70;True;1;839;2;540;299;15
31137;Passweb_1_N_Alder_18_70;True;1;851;2;539;312;15
31138;Passweb_1_N_Alder_71_T;True;1;884;2;540;344;15
31139;Passweb_1_N_Alder_18_70;True;1;883;2;559;324;15
31140;Passweb_1_N_Alder_18_70;True;1;857;2;534;323;15
